"DATE","TIME PERIOD","All euro area yield curve - 10-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_10Y)","All euro area yield curve - 1-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_1Y)","All euro area yield curve - 20-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_20Y)","All euro area yield curve - 2-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_2Y)","All euro area yield curve - 30-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_30Y)","All euro area yield curve - 3-month spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_3M)","All euro area yield curve - 3-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_3Y)","All euro area yield curve - 5-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_5Y)","All euro area yield curve - 6-month spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_6M)","All euro area yield curve - 7-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_7Y)"
"2020-07-10","10 Jul 2020","0.012028","-0.445588","0.574120","-0.402733","0.875371","-0.494510","-0.367891","-0.287845","-0.475740","-0.180789"
"2020-07-13","13 Jul 2020","0.065016","-0.449055","0.632590","-0.405585","0.940847","-0.487086","-0.362144","-0.260827","-0.473476","-0.138337"
"2020-07-14","14 Jul 2020","0.036702","-0.450096","0.594156","-0.414010","0.892811","-0.481483","-0.376263","-0.282224","-0.470186","-0.163532"
"2020-07-15","15 Jul 2020","0.038044","-0.454477","0.597252","-0.419942","0.895045","-0.482991","-0.382187","-0.286132","-0.472860","-0.164939"
"2020-07-16","16 Jul 2020","0.014831","-0.454538","0.577370","-0.417286","0.896352","-0.487158","-0.379661","-0.289570","-0.475465","-0.177240"
"2020-07-17","17 Jul 2020","-0.015675","-0.463443","0.601311","-0.438259","0.952512","-0.486474","-0.410405","-0.331091","-0.477949","-0.219156"
"2020-07-20","20 Jul 2020","-0.012900","-0.470534","0.567695","-0.455116","0.843285","-0.493735","-0.436623","-0.360552","-0.483767","-0.236436"
"2020-07-21","21 Jul 2020","-0.011713","-0.470159","0.571936","-0.454801","0.846830","-0.495341","-0.437261","-0.362299","-0.484402","-0.237524"
"2020-07-22","22 Jul 2020","-0.038231","-0.481842","0.539183","-0.474345","0.807410","-0.498630","-0.461487","-0.389826","-0.490736","-0.264832"
"2020-07-23","23 Jul 2020","-0.035416","-0.478373","0.525655","-0.467971","0.786851","-0.496571","-0.452614","-0.379170","-0.488370","-0.256089"
"2020-07-24","24 Jul 2020","0.000370","-0.478963","0.559139","-0.462532","0.815111","-0.501306","-0.441072","-0.356832","-0.491776","-0.226077"
"2020-07-27","27 Jul 2020","-0.007850","-0.474557","0.521608","-0.454742","0.790266","-0.484797","-0.424407","-0.332095","-0.481601","-0.210000"
"2020-07-28","28 Jul 2020","-0.039434","-0.478911","0.509533","-0.466730","0.773566","-0.492419","-0.447472","-0.370473","-0.486739","-0.250702"
"2020-07-29","29 Jul 2020","-0.039944","-0.476235","0.527427","-0.465822","0.801024","-0.490407","-0.449121","-0.375560","-0.484202","-0.255705"
"2020-07-30","30 Jul 2020","-0.079249","-0.483915","0.480963","-0.480988","0.752429","-0.490635","-0.469907","-0.404258","-0.487132","-0.289735"
"2020-07-31","31 Jul 2020","-0.044721","-0.477489","0.516244","-0.467451","0.776548","-0.498559","-0.454259","-0.385192","-0.488945","-0.264481"
"2020-08-03","03 Aug 2020","-0.000643","-0.494944","0.527303","-0.474434","0.768387","-0.514392","-0.446309","-0.352272","-0.506732","-0.219872"
"2020-08-04","04 Aug 2020","-0.103084","-0.502491","0.445618","-0.487992","0.725944","-0.520499","-0.470434","-0.404499","-0.513084","-0.298685"
"2020-08-05","05 Aug 2020","-0.064778","-0.496404","0.479734","-0.477515","0.764349","-0.511541","-0.452369","-0.373194","-0.505985","-0.261059"
"2020-08-06","06 Aug 2020","-0.097563","-0.500681","0.446499","-0.486141","0.728247","-0.515582","-0.466790","-0.397615","-0.509657","-0.291136"
"2020-08-07","07 Aug 2020","-0.099046","-0.500089","0.462174","-0.487070","0.761342","-0.512121","-0.468220","-0.399572","-0.507403","-0.293517"
"2020-08-10","10 Aug 2020","-0.112637","-0.501011","0.447564","-0.489668","0.747698","-0.512243","-0.472765","-0.407827","-0.507728","-0.304606"
"2020-08-11","11 Aug 2020","-0.057316","-0.495948","0.486866","-0.477864","0.765079","-0.510572","-0.453004","-0.372465","-0.505137","-0.257517"
"2020-08-12","12 Aug 2020","-0.047745","-0.493765","0.499270","-0.475967","0.777731","-0.507219","-0.450533","-0.367810","-0.502291","-0.250555"
"2020-08-13","13 Aug 2020","0.010880","-0.478987","0.554247","-0.452874","0.833821","-0.495418","-0.418027","-0.320201","-0.490005","-0.194947"
"2020-08-14","14 Aug 2020","0.006691","-0.484470","0.550506","-0.458874","0.826624","-0.501108","-0.424638","-0.327121","-0.495525","-0.201009"
"2020-08-17","17 Aug 2020","-0.008455","-0.499347","0.539223","-0.483630","0.804873","-0.505268","-0.454634","-0.357752","-0.503564","-0.225845"
"2020-08-18","18 Aug 2020","-0.017895","-0.507485","0.521501","-0.494949","0.772689","-0.512689","-0.468803","-0.373470","-0.510898","-0.239243"
"2020-08-19","19 Aug 2020","-0.039099","-0.511982","0.502833","-0.503542","0.756455","-0.513830","-0.480882","-0.390549","-0.513174","-0.259072"
"2020-08-20","20 Aug 2020","-0.065390","-0.515374","0.468433","-0.512616","0.718881","-0.510966","-0.493845","-0.408724","-0.512646","-0.280987"
"2020-08-21","21 Aug 2020","-0.056475","-0.509315","0.486289","-0.504473","0.742433","-0.508612","-0.485306","-0.400866","-0.508779","-0.273422"
"2020-08-24","24 Aug 2020","-0.034931","-0.508421","0.472029","-0.506071","0.691096","-0.508045","-0.487588","-0.396636","-0.507555","-0.259223"
"2020-08-25","25 Aug 2020","0.019433","-0.495033","0.543800","-0.481328","0.778493","-0.499933","-0.452293","-0.348706","-0.498334","-0.207019"
"2020-08-26","26 Aug 2020","0.025087","-0.493311","0.552239","-0.475908","0.784981","-0.507606","-0.447195","-0.345666","-0.501927","-0.203869"
"2020-08-27","27 Aug 2020","0.043818","-0.509935","0.558299","-0.482302","0.797182","-0.521517","-0.440153","-0.321222","-0.518417","-0.176851"
"2020-08-28","28 Aug 2020","0.042431","-0.517013","0.572135","-0.484653","0.830901","-0.532306","-0.439283","-0.318664","-0.528036","-0.176010"
"2020-08-31","31 Aug 2020","0.065583","-0.511505","0.590666","-0.475019","0.845287","-0.529924","-0.425952","-0.299836","-0.524629","-0.154146"
"2020-09-01","01 Sep 2020","0.060533","-0.518103","0.588886","-0.483747","0.844211","-0.533505","-0.435422","-0.308704","-0.529385","-0.161452"
"2020-09-02","02 Sep 2020","-0.014946","-0.527405","0.509596","-0.505408","0.775411","-0.531598","-0.467578","-0.358179","-0.531456","-0.224172"
"2020-09-03","03 Sep 2020","-0.050395","-0.529520","0.469843","-0.507519","0.732013","-0.540140","-0.474365","-0.377191","-0.537000","-0.252571"
"2020-09-04","04 Sep 2020","-0.025985","-0.528279","0.502609","-0.495206","0.771687","-0.552523","-0.456085","-0.354511","-0.544202","-0.229042"
"2020-09-07","07 Sep 2020","-0.008429","-0.514688","0.540376","-0.483414","0.814167","-0.540172","-0.446902","-0.347699","-0.531027","-0.219774"
"2020-09-08","08 Sep 2020","-0.044506","-0.518157","0.526925","-0.489700","0.850580","-0.537348","-0.454647","-0.361521","-0.530972","-0.243447"
"2020-09-09","09 Sep 2020","-0.021863","-0.516150","0.548881","-0.484560","0.870310","-0.536920","-0.446009","-0.346573","-0.530129","-0.224088"
"2020-09-10","10 Sep 2020","0.002180","-0.516185","0.566153","-0.480826","0.878852","-0.538907","-0.438072","-0.331033","-0.531590","-0.203337"
"2020-09-11","11 Sep 2020","-0.022559","-0.515829","0.541311","-0.485351","0.857188","-0.534699","-0.447003","-0.347047","-0.528675","-0.224177"
"2020-09-14","14 Sep 2020","-0.051421","-0.521335","0.499514","-0.505183","0.809594","-0.520872","-0.473310","-0.375959","-0.522345","-0.252268"
"2020-09-15","15 Sep 2020","-0.042820","-0.520244","0.510464","-0.501414","0.822816","-0.522685","-0.467817","-0.368677","-0.523087","-0.244245"
"2020-09-16","16 Sep 2020","-0.070503","-0.529689","0.484141","-0.518793","0.795514","-0.523482","-0.490202","-0.395769","-0.527073","-0.272456"
"2020-09-17","17 Sep 2020","-0.065074","-0.537267","0.482272","-0.516347","0.793434","-0.542819","-0.482224","-0.384499","-0.542004","-0.262690"
"2020-09-18","18 Sep 2020","-0.051223","-0.535270","0.486034","-0.520332","0.778690","-0.530950","-0.487073","-0.384163","-0.534071","-0.255373"
"2020-09-21","21 Sep 2020","-0.074108","-0.535239","0.459378","-0.522477","0.754600","-0.530248","-0.492170","-0.395675","-0.533472","-0.272496"
"2020-09-22","22 Sep 2020","-0.061935","-0.542030","0.463630","-0.525733","0.749316","-0.539378","-0.491893","-0.389433","-0.541873","-0.262399"
"2020-09-23","23 Sep 2020","-0.065941","-0.545549","0.456187","-0.535886","0.732245","-0.533842","-0.504628","-0.401227","-0.539837","-0.270643"
"2020-09-24","24 Sep 2020","-0.070461","-0.536137","0.444883","-0.524583","0.722105","-0.528125","-0.493670","-0.394212","-0.532619","-0.268738"
"2020-09-25","25 Sep 2020","-0.074904","-0.525755","0.433683","-0.512826","0.711867","-0.520842","-0.482551","-0.387247","-0.524057","-0.266867"
"2020-09-28","28 Sep 2020","-0.076443","-0.541386","0.447408","-0.514233","0.716728","-0.562016","-0.481248","-0.390442","-0.554770","-0.272732"
"2020-09-29","29 Sep 2020","-0.086528","-0.541122","0.432194","-0.519727","0.697578","-0.554188","-0.489519","-0.400225","-0.549861","-0.282482"
"2020-09-30","30 Sep 2020","-0.078871","-0.540498","0.438917","-0.514165","0.708025","-0.558680","-0.480898","-0.389480","-0.552510","-0.272475"
"2020-10-01","01 Oct 2020","-0.053606","-0.537962","0.458172","-0.515413","0.708367","-0.550134","-0.482101","-0.383926","-0.546294","-0.257551"
"2020-10-02","02 Oct 2020","-0.077141","-0.551609","0.434978","-0.536253","0.676148","-0.558505","-0.508352","-0.414361","-0.556290","-0.286291"
"2020-10-05","05 Oct 2020","-0.062321","-0.553446","0.450087","-0.534975","0.691328","-0.561828","-0.503765","-0.404473","-0.559257","-0.273318"
"2020-10-06","06 Oct 2020","-0.074664","-0.561450","0.439652","-0.540969","0.683536","-0.573704","-0.509761","-0.412675","-0.569544","-0.283852"
"2020-10-07","07 Oct 2020","-0.045727","-0.558174","0.472752","-0.540330","0.705879","-0.568865","-0.509790","-0.407144","-0.565016","-0.268207"
"2020-10-08","08 Oct 2020","-0.081503","-0.571580","0.436297","-0.550417","0.679369","-0.586333","-0.519569","-0.422928","-0.581046","-0.293181"
"2020-10-09","09 Oct 2020","-0.112831","-0.583129","0.399104","-0.566219","0.637613","-0.595403","-0.539429","-0.448656","-0.590803","-0.322101"
"2020-10-12","12 Oct 2020","-0.124571","-0.588107","0.382383","-0.574793","0.617792","-0.595279","-0.549549","-0.459462","-0.592685","-0.333013"
"2020-10-13","13 Oct 2020","-0.135360","-0.598334","0.368468","-0.573861","0.607309","-0.621434","-0.544656","-0.456804","-0.612621","-0.336473"
"2020-10-14","14 Oct 2020","-0.153382","-0.605112","0.350417","-0.583104","0.585554","-0.629293","-0.557436","-0.474569","-0.619658","-0.355569"
"2020-10-15","15 Oct 2020","-0.162791","-0.593575","0.336991","-0.567624","0.579418","-0.622993","-0.541401","-0.464191","-0.611422","-0.354089"
"2020-10-16","16 Oct 2020","-0.180695","-0.601375","0.324842","-0.591151","0.561866","-0.612150","-0.572830","-0.497523","-0.607535","-0.381560"
"2020-10-19","19 Oct 2020","-0.154549","-0.600473","0.358305","-0.582343","0.592971","-0.625085","-0.561147","-0.482784","-0.614738","-0.362531"
"2020-10-20","20 Oct 2020","-0.127991","-0.598428","0.371096","-0.583426","0.585767","-0.622495","-0.563176","-0.478162","-0.611828","-0.346930"
"2020-10-21","21 Oct 2020","-0.101956","-0.597322","0.400621","-0.576900","0.619595","-0.621117","-0.550102","-0.456098","-0.611264","-0.321563"
"2020-10-22","22 Oct 2020","-0.090509","-0.602676","0.408907","-0.574779","0.627798","-0.633107","-0.542655","-0.443578","-0.620992","-0.308417"
"2020-10-23","23 Oct 2020","-0.084697","-0.602430","0.415723","-0.576612","0.633759","-0.629058","-0.544555","-0.443173","-0.618487","-0.305285"
"2020-10-26","26 Oct 2020","-0.099230","-0.606222","0.391069","-0.585222","0.611550","-0.617739","-0.551705","-0.447250","-0.613900","-0.311788"
"2020-10-27","27 Oct 2020","-0.129745","-0.611622","0.358044","-0.599049","0.575748","-0.615471","-0.571721","-0.474218","-0.614292","-0.341347"
"2020-10-28","28 Oct 2020","-0.120168","-0.608960","0.365599","-0.593316","0.577049","-0.621409","-0.566285","-0.469561","-0.616426","-0.335101"
"2020-10-29","29 Oct 2020","-0.141100","-0.618856","0.347303","-0.611432","0.556087","-0.624623","-0.590037","-0.497031","-0.621788","-0.360667"
"2020-10-30","30 Oct 2020","-0.144358","-0.618059","0.341167","-0.612194","0.549432","-0.620305","-0.590982","-0.497930","-0.618987","-0.362252"
"2020-11-02","02 Nov 2020","-0.144592","-0.619546","0.342010","-0.617744","0.546226","-0.620528","-0.599689","-0.507382","-0.619231","-0.368105"
"2020-11-03","03 Nov 2020","-0.146808","-0.622564","0.333433","-0.621085","0.534828","-0.620839","-0.602029","-0.507914","-0.620809","-0.368514"
"2020-11-04","04 Nov 2020","-0.199594","-0.622972","0.301612","-0.628744","0.533160","-0.606260","-0.613732","-0.531506","-0.612801","-0.406910"
"2020-11-05","05 Nov 2020","-0.173228","-0.629217","0.311665","-0.632542","0.532001","-0.607860","-0.610992","-0.515251","-0.616851","-0.382670"
"2020-11-06","06 Nov 2020","-0.167727","-0.624947","0.321493","-0.629873","0.543458","-0.601565","-0.609018","-0.513059","-0.611323","-0.379280"
"2020-11-09","09 Nov 2020","-0.100023","-0.606707","0.409265","-0.600380","0.646466","-0.591513","-0.569709","-0.460047","-0.598674","-0.318516"
"2020-11-10","10 Nov 2020","-0.076968","-0.597229","0.447860","-0.582590","0.696697","-0.593677","-0.548437","-0.437825","-0.596288","-0.296852"
"2020-11-11","11 Nov 2020","-0.108826","-0.602011","0.411679","-0.588936","0.663751","-0.598806","-0.557794","-0.454844","-0.601122","-0.321123"
"2020-11-12","12 Nov 2020","-0.127031","-0.602055","0.384406","-0.594765","0.631390","-0.591994","-0.567083","-0.467803","-0.596905","-0.336300"
"2020-11-13","13 Nov 2020","-0.134786","-0.614204","0.357461","-0.610571","0.590080","-0.596190","-0.582390","-0.478509","-0.604423","-0.343656"
"2020-11-16","16 Nov 2020","-0.158098","-0.608502","0.349869","-0.607817","0.596253","-0.591764","-0.584919","-0.491886","-0.599100","-0.364119"
"2020-11-17","17 Nov 2020","-0.175076","-0.607614","0.328977","-0.605294","0.567495","-0.599837","-0.585799","-0.501530","-0.603112","-0.378963"
"2020-11-18","18 Nov 2020","-0.167586","-0.612023","0.337192","-0.606577","0.576108","-0.606914","-0.584558","-0.496907","-0.609276","-0.372568"
"2020-11-19","19 Nov 2020","-0.178412","-0.611778","0.322500","-0.605289","0.561537","-0.609314","-0.583928","-0.499716","-0.610568","-0.379175"
"2020-11-20","20 Nov 2020","-0.186513","-0.617767","0.321272","-0.615827","0.563678","-0.609143","-0.596446","-0.512442","-0.612785","-0.390250"
"2020-11-23","23 Nov 2020","-0.185036","-0.619550","0.331507","-0.617464","0.578949","-0.611502","-0.598175","-0.514123","-0.614886","-0.391120"
"2020-11-24","24 Nov 2020","-0.188951","-0.620417","0.327362","-0.619721","0.574575","-0.610717","-0.601229","-0.517844","-0.614724","-0.395002"
"2020-11-25","25 Nov 2020","-0.192137","-0.618946","0.322534","-0.618095","0.569425","-0.610069","-0.600033","-0.518108","-0.613712","-0.396687"
"2020-11-26","26 Nov 2020","-0.199173","-0.622814","0.312075","-0.623758","0.559107","-0.610125","-0.605840","-0.523341","-0.615379","-0.402139"
"2020-11-27","27 Nov 2020","-0.197529","-0.628151","0.313342","-0.628048","0.555326","-0.618101","-0.609958","-0.526662","-0.622194","-0.403520"
"2020-11-30","30 Nov 2020","-0.193246","-0.626858","0.320091","-0.623370","0.564135","-0.621891","-0.604090","-0.521030","-0.623970","-0.398762"
"2020-12-01","01 Dec 2020","-0.147712","-0.617221","0.368224","-0.603357","0.606470","-0.626619","-0.578416","-0.488304","-0.623009","-0.360157"
"2020-12-02","02 Dec 2020","-0.133261","-0.616573","0.386469","-0.604460","0.633914","-0.615711","-0.575915","-0.477578","-0.616800","-0.345757"
"2020-12-03","03 Dec 2020","-0.172419","-0.623453","0.344495","-0.608753","0.600223","-0.629278","-0.582218","-0.493986","-0.627577","-0.373292"
"2020-12-04","04 Dec 2020","-0.176493","-0.635965","0.346825","-0.609649","0.601682","-0.662678","-0.580739","-0.495883","-0.652401","-0.378014"
"2020-12-07","07 Dec 2020","-0.198504","-0.641963","0.323436","-0.620190","0.579194","-0.663528","-0.594283","-0.513220","-0.655187","-0.397769"
"2020-12-08","08 Dec 2020","-0.237726","-0.647925","0.290581","-0.629169","0.565053","-0.665733","-0.606254","-0.533296","-0.658920","-0.427006"
"2020-12-09","09 Dec 2020","-0.233816","-0.650613","0.297415","-0.635248","0.572931","-0.662005","-0.612498","-0.536372","-0.657825","-0.426517"
"2020-12-10","10 Dec 2020","-0.231738","-0.646889","0.293654","-0.627915","0.558545","-0.667016","-0.605635","-0.532743","-0.659094","-0.424500"
"2020-12-11","11 Dec 2020","-0.263958","-0.655740","0.260313","-0.644213","0.521157","-0.670120","-0.628011","-0.562396","-0.664061","-0.456659"
"2020-12-14","14 Dec 2020","-0.236059","-0.654545","0.287422","-0.643360","0.529645","-0.674033","-0.628405","-0.559045","-0.665343","-0.443227"
"2020-12-15","15 Dec 2020","-0.263670","-0.658970","0.261724","-0.646454","0.528459","-0.671771","-0.628320","-0.560185","-0.666596","-0.454485"
"2020-12-16","16 Dec 2020","-0.209105","-0.647311","0.310890","-0.637723","0.570275","-0.646973","-0.614193","-0.528932","-0.647616","-0.409472"
"2020-12-17","17 Dec 2020","-0.216363","-0.654944","0.294397","-0.654846","0.524163","-0.651735","-0.639411","-0.557899","-0.652468","-0.430685"
"2020-12-18","18 Dec 2020","-0.197554","-0.644682","0.330905","-0.641532","0.577329","-0.641652","-0.623050","-0.538873","-0.642718","-0.411949"
"2020-12-21","21 Dec 2020","-0.186162","-0.649486","0.333190","-0.631259","0.567511","-0.674081","-0.609117","-0.526523","-0.663697","-0.400874"
"2020-12-22","22 Dec 2020","-0.190351","-0.643971","0.342442","-0.623053","0.603067","-0.663766","-0.596859","-0.513395","-0.656147","-0.394607"
"2020-12-23","23 Dec 2020","-0.145596","-0.640127","0.372160","-0.617756","0.606818","-0.662166","-0.588738","-0.494294","-0.653482","-0.362545"
"2020-12-28","28 Dec 2020","-0.161683","-0.648583","0.353910","-0.624666","0.591922","-0.671265","-0.594797","-0.501709","-0.662510","-0.373561"
"2020-12-29","29 Dec 2020","-0.185735","-0.649494","0.315818","-0.626244","0.538301","-0.682903","-0.602649","-0.520534","-0.668883","-0.396573"
"2020-12-30","30 Dec 2020","-0.194407","-0.647056","0.306026","-0.627357","0.530227","-0.674326","-0.605164","-0.524681","-0.662851","-0.402630"
"2021-01-04","04 Jan 2021","-0.191696","-0.618628","0.329490","-0.623338","0.585815","-0.598600","-0.605779","-0.520934","-0.606901","-0.397296"
"2021-01-05","05 Jan 2021","-0.195493","-0.610676","0.301786","-0.607158","0.535371","-0.609113","-0.590082","-0.512676","-0.609585","-0.395237"
"2021-01-06","06 Jan 2021","-0.201537","-0.600989","0.325258","-0.593647","0.579668","-0.611325","-0.579471","-0.512389","-0.606637","-0.401570"
"2021-01-07","07 Jan 2021","-0.194542","-0.606361","0.318360","-0.596959","0.570860","-0.612033","-0.577672","-0.502489","-0.609824","-0.389988"
"2021-01-08","08 Jan 2021","-0.232737","-0.604013","0.295053","-0.603920","0.565372","-0.600648","-0.592112","-0.528436","-0.601717","-0.423536"
"2021-01-11","11 Jan 2021","-0.200358","-0.591152","0.335294","-0.583261","0.606410","-0.599204","-0.568014","-0.501793","-0.595737","-0.394952"
"2021-01-12","12 Jan 2021","-0.170956","-0.568191","0.381475","-0.558267","0.663851","-0.579578","-0.542436","-0.476232","-0.574768","-0.368769"
"2021-01-13","13 Jan 2021","-0.197921","-0.566232","0.345539","-0.562207","0.626253","-0.571448","-0.550795","-0.491395","-0.568920","-0.389390"
"2021-01-14","14 Jan 2021","-0.222982","-0.560494","0.324584","-0.562732","0.611621","-0.560789","-0.556992","-0.506621","-0.559911","-0.410474"
"2021-01-15","15 Jan 2021","-0.213997","-0.571541","0.336084","-0.573481","0.621880","-0.569380","-0.565334","-0.508438","-0.569667","-0.406638"
